Year,Seed,School,Round Finished,Conf,G,Rec,AdjOE,AdjDE,AdjNR,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
2021,11,Drake,0,MVC,27,23–4,112.2,100.2,12.0,.7851,54.5,48.4,15.2,18.8,31.6,24.9,25.2,29.7,54.4,49.7,36.6,30.8,31.3,35.9,67.6,+1.8
2021,11,Wichita St.,0,Amer,19,14–5,109.4,98.0,11.4,.7789,47.6,47.1,15.9,18.1,29.8,33.4,38.2,29.7,44.7,47.6,34.5,30.8,41.1,38.2,68.4,+1.3
2021,12,Oregon St.,3,P12,28,16–12,109.1,98.4,10.7,.7667,48.7,50.4,17.2,18.5,29.8,29.4,34.0,38.2,46.9,52.5,34.6,31.4,35.5,37.7,66.1,+0.38
2021,13,Ohio,1,MAC,22,15–7,111.8,101.0,10.8,.7637,55.8,51.1,17.0,20.0,28.7,27.4,29.6,30.2,56.4,51.6,36.6,33.7,38.7,40.0,70.3,-2.0
2021,13,North Texas,1,CUSA,25,16–9,103.7,94.0,9.7,.7551,54.0,45.7,20.4,21.4,27.9,26.9,27.2,31.7,52.9,44.8,37.3,31.6,37.2,34.2,64.2,-2.4
2021,12,Winthrop,0,BSth,24,23–1,104.8,96.0,8.8,.7326,53.0,49.0,19.5,22.5,35.6,22.2,35.7,33.8,53.0,49.2,35.3,32.4,39.3,36.4,74.7,+1.0
2021,14,Abilene Christian,1,Slnd,23,19–4,100.9,92.6,8.3,.7292,52.9,45.4,19.4,26.7,30.6,27.9,34.0,42.5,50.8,46.3,37.7,29.1,36.5,34.0,70.8,-1.1
2021,15,Grand Canyon,0,WAC,20,14–6,103.6,95.5,8.1,.7176,52.8,44.7,20.4,16.5,33.0,22.8,34.5,29.4,55.4,44.8,32.2,29.7,36.2,39.3,66.2,-2.9
2021,14,Eastern Washington,0,BSky,22,15–7,107.9,99.7,8.2,.7148,54.1,47.5,16.5,16.5,23.9,25.6,30.4,27.7,54.2,47.6,35.9,31.6,39.6,35.4,73.1,-3.1
2021,13,Liberty,0,ASun,24,19–5,109.1,100.8,8.3,.7135,57.4,48.0,15.6,17.3,23.1,22.4,25.5,29.6,56.8,47.8,38.8,32.2,47.5,36.1,64.4,-1.7
2021,13,UNC Greensboro,0,SC,29,21–8,101.6,97.4,4.2,.6196,48.2,48.1,15.6,21.0,32.4,25.9,23.8,36.4,50.3,48.3,30.0,31.9,38.9,42.1,69.2,-3.4
2021,16,Drexel,0,CAA,19,12–7,106.2,103.6,2.6,.5697,54.3,49.6,19.6,16.4,29.4,24.3,28.5,27.2,53.5,50.4,37.2,32.1,35.7,34.4,65.3,-4.5
2021,14,Morehead St.,0,OVC,28,21–7,98.1,96.1,2.0,.5591,51.9,47.0,22.9,18.0,31.3,24.9,36.8,23.1,51.8,47.6,34.7,30.7,34.5,41.4,66.5,-1.9
2021,15,Iona,0,MAAC,17,12–5,100.7,98.8,1.9,.5571,51.2,45.6,22.5,19.6,33.5,26.2,36.1,46.3,49.9,45.8,35.5,30.1,37.6,37.9,69.3,-3.2
2021,15,Oral Roberts,2,Sum,23,13–10,107.5,106.7,0.8,.5216,53.6,50.4,15.7,18.2,23.2,33.0,27.8,33.1,49.7,49.0,38.8,35.6,45.9,32.0,72.3,-4.9
2021,15,Cleveland St.,0,Horz,26,19–7,99.2,99.7,-0.5,.4854,50.6,48.9,18.5,20.3,30.9,31.9,31.9,37.2,52.1,50.9,31.9,30.8,34.3,42.5,67.1,-2.7
2021,16,Hartford,0,AE,23,15–8,96.7,99.2,-2.5,.4267,50.4,47.6,19.0,20.4,24.9,28.8,28.6,25.0,51.3,50.7,32.7,28.7,42.5,40.7,67.8,-4.9
2021,16,Norfolk St.,0,MEAC,21,14–7,99.0,103.9,-4.9,.3654,49.7,47.4,17.8,20.7,28.8,28.7,38.6,42.0,46.1,47.2,37.4,31.7,35.9,45.3,68.7,-5.0
2021,16,Mount St. Mary's,0,NEC,22,12–10,95.2,99.9,-4.7,.3649,48.7,45.5,20.3,16.4,31.9,24.8,29.7,24.6,47.7,45.6,33.7,30.1,36.3,32.8,63.0,-7.2
2021,16,Texas Southern,0,SWAC,23,15–8,97.9,103.2,-5.3,.3542,48.3,46.5,21.5,19.4,32.9,26.4,38.9,33.8,51.0,45.2,27.7,32.4,27.8,37.9,72.5,-4.4
2021,16,Appalachian St.,0,SB,24,13–11,98.4,104.3,-5.9,.3397,47.7,50.4,17.5,20.0,27.8,30.6,33.0,24.0,46.7,50.4,32.6,33.5,43.9,37.8,66.3,-7.6
2022,1,Gonzaga,2,WCC,29,26–3,120.9,88.5,32.4,.9731,59.4,43.2,15.9,17.0,29.0,23.0,29.7,22.2,60.9,41.6,37.9,30.7,35.4,33.9,73.8,+6.7
2022,5,Houston,3,Amer,34,29–5,117.1,88.9,28.2,.9598,53.6,43.5,17.1,21.7,37.8,27.3,28.7,35.1,55.1,43.5,34.1,29.0,39.1,42.9,65.1,+6.2
2022,1,Baylor,1,B12,32,26–6,117.5,90.7,26.8,.9514,52.9,47.8,18.2,22.9,36.3,28.4,28.5,26.9,53.5,49.5,34.6,29.9,37.7,35.9,68.6,+8.9
2022,1,Kansas,6,B12,34,28–6,120.2,92.9,27.3,.9511,54.1,46.9,17.8,18.4,33.4,28.9,32.8,27.8,54.5,47.9,35.5,30.1,33.8,34.2,70.1,+10.4
2022,1,Arizona,2,P12,34,31–3,118.0,92.4,25.6,.9433,55.9,44.4,18.0,17.7,34.5,28.3,35.1,22.8,57.5,41.9,35.4,32.7,35.7,34.5,73.4,+8.8
2022,2,Duke,4,ACC,34,28–6,120.4,94.4,26.0,.9429,55.6,47.0,14.9,16.1,31.9,28.5,28.6,18.9,55.8,46.9,36.8,31.4,36.6,33.8,68.7,+7.2
2022,3,Texas Tech,2,B12,34,25–9,109.1,85.5,23.6,.9427,52.4,45.5,20.3,23.6,33.3,26.1,36.1,32.1,55.1,44.3,31.4,31.3,34.4,45.6,67.4,+6.6
2022,2,Kentucky,0,SEC,33,26–7,119.1,93.9,25.2,.9392,53.3,46.5,16.6,17.4,37.8,24.9,27.2,25.1,53.7,47.2,34.9,30.3,28.1,36.0,68.8,+6.9
2022,3,Tennessee,1,SEC,33,26–7,110.1,86.9,23.2,.9379,50.3,46.2,18.0,22.9,32.8,27.4,29.6,31.6,48.0,45.8,35.8,31.2,40.7,39.4,68.3,+7.9
2022,2,Villanova,4,BE,33,26–7,117.1,93.0,24.1,.9344,52.0,47.5,15.5,18.8,30.9,28.0,30.5,25.1,50.3,48.2,35.9,31.0,46.0,43.0,63.6,+7.3
2022,2,Auburn,1,SEC,32,27–5,112.7,89.6,23.1,.9332,50.3,44.1,16.7,20.7,33.2,29.3,31.6,34.8,51.9,42.6,32.0,31.2,39.9,36.3,71.0,+7.4
2022,3,Purdue,2,B10,34,27–7,122.6,97.5,25.1,.9331,57.0,49.6,17.3,14.1,35.2,23.6,36.3,21.4,55.9,49.2,39.1,33.5,39.1,41.0,66.8,+7.0
2022,4,UCLA,2,P12,32,25–7,115.1,91.6,23.5,.9325,50.6,47.7,13.4,19.7,31.9,24.8,29.8,29.2,49.6,47.3,35.2,32.2,31.5,37.8,66.8,+5.0
2022,5,Iowa,0,B10,35,26–9,121.0,97.8,23.2,.9210,53.6,49.8,12.9,19.3,32.2,30.2,30.4,26.2,52.6,50.0,36.8,32.9,39.2,36.5,70.8,+4.5
2022,6,Texas,1,B12,32,21–11,111.5,90.5,21.0,.9172,50.1,46.5,18.2,23.3,31.9,30.0,32.3,36.8,50.9,46.1,32.3,31.6,36.0,33.7,64.1,+3.4
2022,4,Illinois,1,B10,31,22–9,113.6,93.1,20.5,.9074,53.1,46.3,17.7,15.6,33.4,25.8,31.7,28.4,51.7,45.5,36.7,32.2,42.7,29.6,68.2,+4.1
2022,11,Virginia Tech,0,ACC,35,23–12,114.7,94.9,19.8,.8978,55.2,48.7,17.0,18.8,28.1,26.1,23.7,25.2,52.5,49.4,39.3,31.7,41.4,37.0,64.1,+1.7
2022,6,LSU,0,SEC,33,22–11,105.8,88.1,17.7,.8910,49.5,45.1,20.4,25.3,33.7,31.2,33.0,38.4,50.5,47.7,31.9,28.0,34.6,45.9,69.8,+2.3
2022,5,Saint Mary's,1,WCC,31,24–7,107.8,90.1,17.7,.8872,52.6,48.3,17.1,19.5,27.3,21.9,23.2,24.4,52.6,47.0,35.1,34.4,36.1,28.8,64.8,+3.9
2022,12,Indiana,0,B10,33,20–13,108.0,90.5,17.5,.8837,51.3,45.6,17.3,17.4,26.9,25.0,33.5,30.6,51.4,43.4,33.9,32.6,31.8,40.2,68.2,+0.21
2022,4,Arkansas,3,SEC,33,25–8,109.4,92.0,17.4,.8800,49.2,47.5,17.4,20.6,30.9,25.8,37.9,32.3,50.9,46.4,30.7,32.8,34.3,39.2,71.7,+4.5
2022,5,Connecticut,0,BE,32,23–9,112.6,94.8,17.8,.8787,49.6,45.7,17.4,18.0,38.0,27.5,30.6,31.9,47.8,42.8,35.3,34.5,34.2,32.6,66.2,+3.1
2022,10,San Francisco,0,WCC,32,23–9,109.4,92.2,17.2,.8781,53.1,46.9,18.1,18.5,30.3,23.8,28.4,32.2,53.9,48.4,34.7,28.9,44.4,30.4,69.9,+1.6
2022,9,Memphis,1,Amer,31,21–10,110.4,93.2,17.2,.8754,52.6,46.5,22.9,20.9,37.5,31.0,38.4,32.9,52.0,45.3,35.9,32.1,30.8,42.8,71.5,+1.4
2022,6,Alabama,0,SEC,32,19–13,115.9,98.1,17.8,.8718,51.5,49.4,19.8,17.7,35.5,30.7,33.6,35.2,56.3,49.3,30.8,33.1,48.0,35.9,72.8,+2.0
2022,11,Michigan,2,B10,31,17–14,113.9,96.7,17.2,.8680,52.3,50.3,17.1,15.0,31.2,23.8,28.9,26.6,53.0,50.8,34.0,33.0,32.3,33.9,67.2,+0.15
2022,8,North Carolina,5,ACC,33,24–9,112.8,95.9,16.9,.8663,52.1,49.8,16.5,14.1,30.4,20.8,29.6,21.5,50.7,48.3,36.2,34.9,37.4,36.9,71.2,+4.3
2022,3,Wisconsin,1,B10,31,24–7,110.1,93.8,16.3,.8638,48.2,49.4,12.7,16.9,25.8,24.0,32.3,27.7,48.9,49.9,31.3,32.3,36.0,33.7,67.5,+6.4
2022,8,San Diego St.,0,MWC,31,23–8,101.4,86.4,15.0,.8635,48.8,44.0,19.3,21.7,29.6,27.0,31.3,30.6,46.6,43.1,35.8,30.4,30.8,38.2,66.2,+2.6
2022,7,Ohio St.,1,B10,30,19–11,116.3,99.5,16.8,.8577,54.8,47.9,16.7,15.3,28.8,28.6,33.5,29.2,54.0,46.2,37.3,34.0,39.7,35.3,66.2,+1.3
2022,8,Boise St.,0,MWC,33,26–7,106.9,91.9,15.0,.8506,51.1,48.2,18.5,20.1,30.6,21.9,35.2,25.8,51.1,48.0,34.1,32.4,38.6,33.2,65.7,+3.5
2022,11,Iowa St.,2,B12,32,20–12,103.1,88.7,14.4,.8497,49.9,48.4,20.4,24.5,28.2,28.5,28.1,36.2,50.9,50.7,32.1,29.6,37.4,37.5,67.3,+2.8
2022,7,Michigan St.,1,B10,34,22–12,110.9,95.5,15.4,.8484,52.0,47.5,19.2,15.3,30.7,27.0,30.4,28.3,49.7,47.9,37.8,31.2,33.4,37.8,68.7,+2.9
2022,10,Loyola Chicago,0,MVC,31,24–7,109.1,93.9,15.2,.8483,56.3,47.0,18.4,19.9,25.1,23.9,31.9,28.4,55.8,46.9,38.0,31.5,43.1,38.1,65.6,+1.8
2022,9,TCU,1,B12,32,20–12,107.4,92.9,14.5,.8415,48.9,47.7,21.6,18.4,37.8,26.1,31.2,26.7,50.5,47.9,30.3,31.5,32.0,34.6,66.9,+2.9
2022,7,Murray St.,1,OVC,29,27–2,109.6,95.0,14.6,.8382,52.9,48.0,17.1,21.0,35.5,25.4,31.1,24.6,53.5,50.0,34.7,30.1,37.7,40.6,67.0,+3.5
2022,11,Notre Dame,1,ACC,31,21–10,111.9,97.1,14.8,.8353,54.0,49.1,15.5,15.0,22.1,24.0,27.7,22.9,52.0,49.9,37.8,31.7,43.1,35.3,66.6,+1.8
2022,4,Providence,2,BE,30,25–5,111.6,96.9,14.7,.8344,50.3,46.7,17.3,15.8,30.5,28.0,38.5,26.3,49.6,46.6,34.3,31.2,38.1,36.1,66.5,+5.9
2022,8,Seton Hall,0,BE,30,20–10,106.8,93.3,13.5,.8254,47.6,45.4,17.5,18.5,32.7,29.1,30.8,27.8,46.2,44.8,33.3,31.0,35.6,34.3,68.6,+1.9
2022,10,Davidson,0,A10,32,26–6,115.7,101.4,14.3,.8190,55.6,49.4,14.8,16.9,23.6,22.2,32.9,28.0,54.2,48.4,38.4,33.8,41.1,43.8,65.7,+2.1
2022,6,Colorado St.,0,MWC,29,24–5,112.5,98.7,13.8,.8178,55.2,49.9,15.1,18.4,21.9,24.9,30.4,25.0,56.3,50.5,35.7,32.7,39.0,44.3,66.4,+4.3
2022,7,USC,0,P12,33,26–7,109.3,96.0,13.3,.8160,51.1,44.7,17.7,14.7,33.8,27.2,30.9,26.3,50.1,41.6,35.4,33.7,32.0,34.5,67.1,+4.1
2022,10,Miami FL,3,ACC,33,23–10,114.3,100.6,13.7,.8133,54.2,53.4,14.2,20.3,23.4,30.3,28.9,24.6,54.9,53.9,35.3,35.2,35.9,39.4,68.5,+2.6
2022,12,UAB,0,CUSA,32,25–7,111.1,98.1,13.0,.8077,52.9,47.9,16.3,21.4,33.4,27.4,29.5,31.5,50.6,47.5,38.3,32.4,32.7,37.1,69.9,-0.11
2022,9,Marquette,0,BE,31,19–12,107.9,95.4,12.5,.8057,52.6,46.7,17.3,19.1,22.4,31.4,26.8,29.7,52.9,46.2,34.7,31.7,41.7,35.6,72.2,+0.5
2022,9,Creighton,1,BE,33,22–11,104.2,92.3,11.9,.8015,50.9,44.9,20.5,15.5,28.6,28.4,26.0,20.3,53.9,43.5,30.7,31.7,38.2,33.6,67.9,+1.7
2022,12,Wyoming,0,MWC,32,24–8,108.7,97.5,11.2,.7773,52.4,47.2,16.7,15.8,25.6,24.1,37.0,24.5,54.5,48.3,33.0,30.3,41.8,38.7,66.8,+1.9
2022,13,Vermont,0,AE,32,27–5,108.6,97.4,11.2,.7771,57.3,47.7,14.9,17.1,24.0,18.6,26.6,22.6,58.9,45.2,36.8,34.4,43.1,37.6,65.9,-0.8
2022,13,South Dakota St.,0,Sum,32,28–4,115.0,104.0,11.0,.7612,59.7,51.5,15.3,15.8,24.0,24.2,35.2,21.3,56.3,50.6,44.2,35.2,34.3,41.4,70.7,+1.5
2022,13,Chattanooga,0,SC,32,25–7,108.4,98.5,9.9,.7501,52.8,49.6,17.0,18.0,32.7,26.3,27.0,27.3,53.9,52.1,34.1,30.6,39.3,40.4,65.6,+0.20
2022,11,Rutgers,0,B10,31,18–13,104.6,95.6,9.0,.7362,49.5,48.3,17.3,18.2,29.3,27.1,26.9,28.8,49.1,46.5,33.6,34.0,31.4,40.2,66.1,-0.7
2022,12,New Mexico St.,1,WAC,29,23–6,106.0,97.5,8.5,.7254,52.2,45.5,20.7,16.9,33.3,26.2,35.4,27.8,54.1,45.8,33.0,30.0,41.1,42.6,67.3,+0.7
2022,12,Richmond,1,A10,35,23–12,107.7,99.4,8.3,.7153,51.5,50.5,14.4,18.9,22.4,27.2,30.9,23.5,52.2,50.0,33.8,34.3,42.0,35.7,67.8,-1.6
2022,15,Saint Peter's,3,MAAC,29,18–11,97.6,94.1,3.5,.6043,47.8,44.1,20.8,20.9,31.5,28.0,37.5,41.0,45.9,44.0,34.8,29.4,30.3,36.3,66.8,-5.6
2022,15,Delaware,0,CAA,33,21–12,106.8,103.2,3.6,.5977,53.5,49.3,18.4,18.5,26.8,31.2,34.6,29.3,54.2,47.5,35.0,34.9,38.2,35.6,67.6,-5.5
2022,14,Colgate,0,Pat,33,22–11,106.4,103.6,2.8,.5776,55.9,49.0,16.9,16.2,26.5,24.8,26.8,24.3,52.7,48.2,40.2,33.7,42.0,35.9,68.2,-6.1
2022,15,Jacksonville St.,0,ASun,29,19–10,104.0,101.7,2.3,.5652,54.2,48.0,20.0,17.1,28.3,26.2,32.2,21.1,51.8,47.4,38.2,32.5,42.7,44.9,66.2,-5.2
2022,14,Montana St.,0,BSky,32,25–7,103.0,100.8,2.2,.5607,54.1,48.6,18.5,18.3,26.7,23.3,40.5,36.2,53.2,48.2,37.2,32.8,36.0,35.9,68.0,-2.8
2022,13,Akron,0,MAC,31,22–9,104.8,102.7,2.1,.5594,52.8,49.3,17.7,17.6,29.1,26.3,40.1,26.2,52.4,47.8,35.6,34.7,41.7,35.3,63.0,-4.3
2022,16,Georgia St.,0,SB,25,15–10,100.8,99.4,1.4,.5415,45.1,49.7,16.9,22.7,32.8,30.7,30.2,32.8,43.1,45.4,32.3,37.9,36.9,38.1,68.2,-5.1
2022,14,Yale,0,Ivy,29,18–11,99.8,98.4,1.4,.5389,50.1,48.9,18.3,18.2,25.6,26.5,32.7,31.1,50.5,51.1,32.9,30.4,36.3,41.2,69.8,-4.9
2022,14,Longwood,0,BSth,28,21–7,104.7,103.5,1.2,.5348,51.1,51.3,18.6,20.5,33.1,25.6,35.7,28.4,47.6,53.9,37.9,32.0,38.0,43.7,67.3,-3.3
2022,15,Cal St. Fullerton,0,BW,29,19–10,102.0,103.2,-1.2,.4662,49.2,50.8,18.1,20.2,29.0,28.0,35.7,26.1,48.7,48.0,33.5,37.1,30.0,36.4,67.1,-5.0
2022,16,Bryant,0,NEC,30,21–9,102.7,104.2,-1.5,.4585,49.7,47.4,19.1,16.5,33.0,31.6,32.7,24.4,52.6,47.0,30.7,32.1,43.7,33.5,73.1,-4.8
2022,16,Texas Southern,0,SWAC,30,18–12,96.9,98.6,-1.7,.4492,48.7,44.9,21.4,17.4,33.8,28.2,32.7,34.3,49.2,45.2,31.7,29.5,31.4,35.8,68.7,-6.8
2022,16,Norfolk St.,0,MEAC,27,21–6,99.9,102.0,-2.1,.4412,51.5,45.1,19.9,18.5,29.8,27.2,39.1,33.3,51.3,46.3,34.5,29.1,35.8,45.1,68.2,-3.1
2022,16,Wright St.,0,Horz,33,20–13,104.2,106.9,-2.7,.4282,52.0,51.2,17.9,18.4,31.3,30.0,31.1,26.0,53.2,51.6,33.0,33.7,32.5,34.2,69.6,-8.4
2022,16,Texas A&M Corpus Chris,0,Slnd,30,19–11,96.4,102.9,-6.5,.3222,47.3,49.1,19.9,22.7,34.7,29.0,38.4,41.6,47.3,50.5,31.6,31.5,31.3,42.8,70.0,-7.6
2023,1,Houston,2,Amer,34,31–3,117.1,88.0,29.1,.9638,52.7,42.5,15.3,22.0,37.1,27.4,28.5,35.8,53.2,43.1,34.5,27.8,37.8,43.7,64.0,+8.0
2023,1,Alabama,2,SEC,34,29–5,115.4,88.3,27.1,.9559,52.7,41.5,19.0,15.9,33.8,27.5,36.7,32.8,54.6,41.2,33.8,28.1,47.8,30.6,73.5,+10.2
2023,2,UCLA,2,P12,34,29–5,113.2,87.4,25.8,.9514,50.9,46.8,15.3,23.6,33.7,27.6,27.1,27.6,50.4,46.8,34.7,31.1,29.1,39.3,67.0,+8.4
2023,4,Tennessee,2,SEC,33,23–10,111.1,86.2,24.9,.9488,50.3,42.4,18.1,22.2,36.8,26.9,30.9,34.9,51.0,44.6,32.9,26.2,40.4,41.6,66.3,+2.8
2023,4,Connecticut,6,BE,33,25–8,118.9,92.5,26.4,.9475,53.5,45.5,18.9,19.4,39.2,26.2,31.4,38.7,53.4,45.8,35.7,30.0,42.0,30.3,67.7,+5.0
2023,1,Purdue,0,B10,34,29–5,118.5,92.6,25.9,.9446,52.2,47.2,17.0,15.4,38.3,23.3,37.2,19.3,54.1,47.4,32.6,31.4,38.1,35.4,64.8,+9.4
2023,2,Arizona,0,P12,34,28–6,119.7,95.4,24.3,.9309,56.8,47.2,18.4,16.9,31.1,26.2,36.5,26.0,56.6,45.9,38.2,32.8,38.0,38.7,73.2,+7.6
2023,5,Saint Mary's,1,WCC,32,25–7,111.7,89.1,22.6,.9306,52.5,46.7,16.4,19.0,33.1,21.8,31.2,30.3,51.0,45.6,36.7,32.8,37.0,31.8,62.8,+3.4
2023,2,Texas,3,B12,34,26–8,114.6,91.6,23.0,.9296,52.7,47.8,16.5,22.8,28.3,29.4,31.5,34.5,53.8,47.2,33.9,32.7,35.0,35.4,69.5,+7.5
2023,3,Gonzaga,3,WCC,32,27–5,122.6,98.6,24.0,.9250,58.5,51.7,14.6,18.8,31.1,26.0,34.2,26.7,59.0,51.2,38.4,35.0,32.8,39.4,70.7,+6.6
2023,2,Marquette,1,BE,34,28–6,119.0,96.0,23.0,.9216,56.0,51.1,15.2,22.8,26.5,32.1,27.1,29.0,58.8,50.0,34.8,35.2,41.9,37.5,69.3,+7.8
2023,5,San Diego St.,5,MWC,32,26–6,111.3,90.1,21.2,.9186,50.1,47.5,17.6,19.6,31.7,25.8,34.3,29.4,49.4,49.9,34.4,29.2,34.9,40.1,66.8,+5.7
2023,1,Kansas,1,B12,34,27–7,112.9,91.5,21.4,.9184,52.4,47.1,17.5,20.2,28.4,28.3,29.8,31.2,52.9,47.2,34.4,31.2,34.1,35.1,69.9,+10.1
2023,6,Creighton,3,BE,33,21–12,113.8,92.8,21.0,.9130,54.3,47.3,16.6,14.3,25.5,23.3,28.1,19.8,54.5,45.6,36.0,34.1,42.0,29.8,68.6,+2.2
2023,3,Baylor,1,B12,32,22–10,120.9,99.5,21.4,.9046,53.1,51.4,18.1,19.9,34.7,31.1,37.2,31.4,50.8,53.3,37.2,32.2,45.3,37.8,67.7,+5.2
2023,8,Memphis,0,Amer,34,26–8,113.9,94.2,19.7,.8995,53.2,46.8,18.4,20.9,31.0,32.3,35.9,34.9,53.1,47.2,35.6,30.8,28.8,42.9,72.2,+4.7
2023,3,Xavier,2,BE,34,25–9,118.6,98.4,20.2,.8954,55.6,50.4,17.5,16.5,31.8,25.4,30.8,27.1,54.0,48.7,39.5,35.9,31.3,34.2,71.2,+5.4
2023,9,West Virginia,0,B12,33,19–14,116.1,96.4,19.7,.8947,51.7,50.7,18.5,20.9,33.7,29.3,39.7,38.4,51.3,50.5,34.8,34.1,36.3,35.0,69.4,+1.5
2023,8,Arkansas,2,SEC,33,20–13,110.7,92.0,18.7,.8938,52.0,46.5,18.3,20.4,30.5,28.2,38.8,38.9,53.8,46.9,31.7,30.6,28.2,30.1,70.4,+0.38
2023,6,Iowa St.,0,B12,32,19–13,108.2,90.0,18.2,.8925,50.7,50.1,19.8,25.1,33.9,26.6,27.8,40.0,50.7,49.6,33.9,33.8,33.8,46.8,64.9,+2.4
2023,5,Duke,1,ACC,34,26–8,111.9,93.1,18.8,.8914,51.1,46.3,18.2,16.6,36.2,25.9,30.8,24.1,51.4,46.7,33.6,30.4,35.4,35.1,65.9,+4.5
2023,7,Texas A&M,0,SEC,34,25–9,113.2,94.8,18.4,.8851,49.0,47.9,18.3,21.0,36.6,30.4,45.9,35.1,49.0,47.4,32.8,32.3,33.7,45.9,67.0,+3.7
2023,9,Auburn,1,SEC,32,20–12,110.9,93.2,17.7,.8813,49.6,45.6,18.1,19.3,33.3,32.0,35.5,39.1,51.0,46.9,31.4,28.8,35.4,34.2,68.4,+1.1
2023,3,Kansas St.,3,B12,32,23–9,110.3,93.1,17.2,.8759,51.5,47.5,20.0,20.7,31.1,29.2,37.0,36.7,51.8,48.8,34.0,30.1,36.3,36.8,70.7,+4.2
2023,9,Florida Atlantic,4,CUSA,32,29–3,112.2,94.8,17.4,.8739,55.0,45.9,16.7,18.3,30.4,24.5,29.5,26.7,54.3,44.8,37.2,32.0,43.8,34.2,68.9,+4.7
2023,6,TCU,1,B12,33,21–12,110.4,93.4,17.0,.8722,50.2,47.8,17.1,21.9,32.4,30.7,33.9,29.7,51.9,49.1,30.6,30.4,29.4,35.0,70.6,+2.2
2023,4,Virginia,0,ACC,32,25–7,110.4,93.5,16.9,.8717,51.3,48.3,13.7,19.7,25.5,25.0,34.5,26.1,50.4,46.5,35.3,34.0,36.1,39.7,62.1,+4.1
2023,10,Utah St.,0,MWC,33,25–8,115.5,98.0,17.5,.8686,55.6,47.8,17.4,15.8,27.4,24.8,35.5,30.2,54.1,45.9,38.5,34.3,42.1,33.8,69.5,+2.9
2023,7,Michigan St.,2,B10,31,19–12,111.6,95.0,16.6,.8641,51.6,48.1,16.4,14.7,27.4,25.2,25.8,28.6,47.7,48.6,39.5,31.5,33.1,38.3,65.6,+2.4
2023,8,Maryland,1,B10,33,21–12,111.5,95.0,16.5,.8639,51.1,47.9,16.2,18.4,30.2,27.2,33.8,27.8,52.0,47.7,33.0,32.1,37.5,31.7,65.4,+1.0
2023,4,Indiana,1,B10,33,22–11,112.5,95.8,16.7,.8637,53.8,47.3,16.9,16.3,28.0,27.9,30.1,30.6,53.2,45.7,37.0,33.2,26.3,38.2,68.9,+3.4
2023,6,Kentucky,1,SEC,32,21–11,114.7,97.8,16.9,.8613,51.2,48.8,17.3,16.8,38.7,25.5,32.5,29.9,50.4,48.3,35.4,33.1,30.1,35.2,66.7,+1.6
2023,10,Boise St.,0,MWC,32,23–9,108.2,92.9,15.3,.8527,51.9,47.3,16.7,17.7,26.4,23.8,30.7,27.4,50.7,47.8,36.0,31.0,37.9,37.4,67.3,+2.1
2023,7,Northwestern,1,B10,32,21–11,106.6,91.7,14.9,.8498,47.2,48.4,14.8,21.7,28.3,27.3,29.7,31.6,46.5,46.6,32.1,33.9,41.2,42.4,65.6,+1.6
2023,8,Iowa,0,B10,32,19–13,118.9,102.7,16.2,.8435,51.9,53.3,14.1,18.5,32.2,27.6,32.6,23.4,52.1,52.6,34.3,36.6,37.4,32.2,70.4,+0.35
2023,5,Miami FL,4,ACC,32,25–7,117.3,101.4,15.9,.8423,55.0,51.3,16.4,18.1,32.0,29.0,30.0,24.1,54.9,51.8,36.8,33.6,34.6,37.7,69.5,+3.7
2023,11,N.C. State,0,ACC,33,23–10,113.0,97.8,15.2,.8403,51.8,49.8,13.6,19.1,30.7,26.6,25.3,34.0,51.5,50.6,34.9,32.2,37.6,33.5,70.1,+1.1
2023,10,Penn St.,1,B10,35,22–13,115.4,99.9,15.5,.8397,55.5,49.2,13.7,13.1,18.8,25.1,21.4,25.9,53.5,48.8,38.5,33.3,47.4,37.5,65.3,+1.3
2023,9,Illinois,0,B10,32,20–12,109.0,94.4,14.6,.8389,51.6,46.9,18.2,18.6,32.3,26.8,33.8,29.6,55.3,45.3,30.9,33.6,41.9,30.9,70.5,+0.9
2023,10,USC,0,P12,32,22–10,110.8,96.4,14.4,.8321,51.3,45.2,18.1,18.1,29.0,33.0,33.8,29.8,51.1,42.4,34.5,33.4,33.0,37.4,68.9,+2.1
2023,11,Providence,0,BE,32,21–11,114.9,100.4,14.5,.8263,51.5,50.0,16.9,16.9,35.2,26.7,36.8,25.5,50.9,49.6,35.1,33.9,31.6,33.9,67.7,+1.3
2023,7,Missouri,1,SEC,33,24–9,117.5,103.8,13.7,.8078,55.1,52.3,16.0,24.3,26.8,37.3,29.5,35.2,55.9,51.7,36.1,35.4,43.3,44.1,70.0,+3.5
2023,11,Mississippi St.,0,SEC,33,21–12,102.4,90.8,11.6,.7995,46.9,46.2,19.3,22.0,35.2,29.0,34.6,27.6,50.5,46.2,26.6,30.8,34.5,44.0,64.5,+0.36
2023,11,Arizona St.,0,P12,34,22–12,105.8,93.8,12.0,.7993,47.5,46.4,16.9,20.6,29.6,31.8,30.8,33.4,47.9,43.8,31.4,33.6,39.5,39.1,69.1,+1.2
